As_diam_km,As_dist_km,As_velocity_kmh,As_velocity_angle,As_dist_relative_flag,Coordinate_flag,Sc_diam_m,Sc_velocity_kmh,Relative_velocity,Estimated_time,New_theta,Final_Angle
1360.011613,604729.08,103499.5048,1,0,1,5,61272,164765.6429,3.670237735,0.136980264,0.863019736
940.898155,52575.935,34388.01697,-50,0,2,5,57333,83691.14524,0.628213831,6.368237619,-43.63176238
493.790371,377867.04,33308.00488,-76,1,2,7,60473,75769.26822,4.98707522,0.074874261,-75.92512574
27.110818,339168.64,32195.4984,61,1,1,7,59990,80672.67521,4.204256759,0.004581016,60.99541898
19.6581485,660370.56,78626.82175,3,1,1,7,56039,134620.9736,4.905406209,0.001706209,2.998293791
450.3421705,535299.52,33587.77181,-74,0,2,5,64690,80689.15867,6.634094702,0.048202923,-73.95179708
541.4303755,628488.76,160681.4879,72,0,1,4,62029,189277.6473,3.320459488,0.057998793,71.94200121
297.5381215,487031,13179.6334,37,0,1,6,63278,74228.71042,6.561221355,0.03500399,36.96499601
410.716941,590554.96,66010.58476,84,1,1,5,62743,95707.53818,6.170412187,0.039848352,83.96015165
341.619472,339802.88,60380.681,24,0,1,3,59552,117311.9907,2.896574152,0.077589608,23.92241039
81.9488035,388168.96,19534.85112,-47,0,2,7,61161,75841.55915,5.118156382,0.012097112,-46.98790289
149.122308,747449.6,20839.45623,-25,1,2,7,55375,74782.38123,9.994995983,0.011431517,-24.98856848
78.2605,277468.46,29875.95897,-25,1,2,5,59781,87770.71808,3.161287341,0.019946266,-24.98005373
85.8109315,330229.26,19074.02467,-24,1,2,3,62951,80749.53704,4.089549886,0.014888983,-23.98511102
236.3429305,272088.28,27179.69817,-56,0,2,7,63870,82216.75077,3.309402007,0.058676601,-55.9413234
45.034217,155737.07,13009.35755,-85,1,2,7,59877,62372.11247,2.496902282,0.025893181,-84.97410682
89.855076,361507.04,56465.28219,54,0,1,6,59250,103110.822,3.506004829,0.01584934,53.98415066
430.073434,423627.16,73589.91945,65,0,1,4,61133,113821.1175,3.721867867,0.060977658,64.93902234
10.316743,357116.08,28843.01032,38,0,1,7,64960,89468.54674,3.991526554,0.001656344,37.99834366
782.6049975,394997.24,43610.10026,-7,0,2,6,55847,99274.40353,3.978842742,0.113520599,-6.886479401
205.846088,492076.12,11757.26706,11,1,1,7,58974,70550.92988,6.974764483,0.023968888,10.97603111
392.2316335,445070.88,39171.9086,74,0,1,5,61591,81596.05066,5.454563994,0.050494231,73.94950577
12.4034535,470745.36,58743.00629,-12,1,2,3,56061,114175.4421,4.123000107,0.001510026,-11.99848997
113.1208385,610077.72,8800.925338,90,0,1,3,64185,64785.57333,9.416876144,0.01062409,89.98937591
179.2844475,232857.72,16438.71766,-88,1,2,3,57016,59887.19556,3.88827224,0.044266115,-87.95573388
430.073434,490730.64,57429.20678,-81,1,2,6,56538,86663.27671,5.662498103,0.050214401,-80.9497856
430.073434,556000,20406.99434,-23,1,2,3,64744,83908.4562,6.626268974,0.044319377,-22.95568062
326.2440625,328768.96,11458.91944,40,0,1,4,61727,70888.74175,4.637816272,0.056856474,39.94314353
392.2316335,501736.68,8531.60277,10,1,1,4,61056,69473.78648,7.221956732,0.044791332,9.955208668
326.2440625,376972.72,58946.97877,80,1,1,3,63540,93876.90499,4.015606608,0.049586045,79.95041395
187.733863,631916.28,7139.559512,36,1,1,7,61539,67445.7073,9.369258701,0.017022449,35.98297755
62.1645245,615426.76,40875.56944,44,0,1,5,57515,91438.84984,6.730473547,0.005787939,43.99421206
471.5661435,160902.62,33002.69973,-64,0,2,3,56988,77367.63074,2.079714972,0.315026639,-63.68497336
493.790371,448079.72,85953.6751,72,0,1,3,56043,116215.2518,3.855601678,0.063894966,71.93610503
171.215318,535482.72,37013.09812,-42,0,2,5,57650,88684.52165,6.038062901,0.018320302,-41.9816797
410.716941,649328.92,17484.04195,-27,0,2,6,58713,74714.23396,8.690832866,0.03624157,-26.96375843
98.524132,556701.84,61632.22597,-13,0,2,3,55078,115962.3694,4.80071115,0.010140421,-12.98985958
25.914487,524282,35333.2742,86,1,1,6,55886,68170.17281,7.690782909,0.002832703,85.9971673
39.2231635,105583.59,28648.70597,-28,1,2,3,57196,83580.56838,1.263255228,0.065744154,-27.93425585
41.071694,81680.315,26652.63164,0,0,1,4,63800,90452.63164,0.903017563,0.124491627,-0.124491627
940.898155,630243.04,44259.40181,-84,1,2,3,59125,77470.82161,8.135231134,0.085537929,-83.91446207
410.716941,274269.34,66806.70086,-59,0,2,4,63187,113154.7973,2.423841909,0.138112863,-58.86188714
566.9472025,693655.2,87040.08987,51,0,1,5,55774,129602.782,5.352162888,0.046830154,50.95316985
171.215318,704609.28,25237.49717,-16,1,2,3,64873,89403.88418,7.881193155,0.013922738,-15.98607726
374.578302,274269.46,66806.76275,-8,0,2,4,61357,127852.1274,2.145208418,0.142321052,-7.857678948
28.41467,27389.7325,51641.53472,-30,1,2,5,60383,108231.041,0.253067255,0.916566793,-29.08343321
940.898155,550344.96,52693.28586,-13,0,2,3,63326,115279.7811,4.773993797,0.09795617,-12.90204383
940.898155,592968.84,123065.5827,-37,1,2,7,55341,170546.4566,3.476875754,0.102021954,-36.89797805
493.790371,632351.92,53324.48088,37,1,1,5,55700,103393.2418,6.115988907,0.044741543,36.95525846
89.855076,644678.84,63376.60459,33,1,1,7,62233,120437.4057,5.352812409,0.007986488,32.99201351
89.855076,582759.48,92813.44228,-22,1,2,7,63254,153303.8335,3.801336645,0.009068169,-21.99093183
163.5093595,237192.86,34688.77143,79,0,1,3,62530,77078.36987,3.077294712,0.050078201,78.9499218
68.162046,566231.88,50694.5539,-72,1,2,7,58731,88653.06883,6.387053347,0.006897881,-71.99310212
71.374424,482613.24,66714.44575,-49,1,2,4,62327,117436.8131,4.109556682,0.00847404,-48.99152596
297.5381215,402082.8,98837.41366,-51,1,2,4,58984,143476.8391,2.802423043,0.059029363,-50.94097064
103.167431,124788.29,30967.55994,70,1,1,6,64609,80634.53901,1.547578637,0.119429097,69.8805709
56.69472,185946.4,52194.33315,-15,1,2,6,58814,110062.0331,1.689469064,0.040347756,-14.95965224
297.5381215,616611.6,18992.23457,-18,0,2,5,59976,78259.06436,7.879107744,0.027647828,-17.97235217
541.4303755,640275.68,56978.18899,-62,1,2,6,55948,96798.09078,6.614548643,0.048451052,-61.95154895
78.2605,71346.575,41412.26692,72,1,1,6,61373,83978.64676,0.849579956,0.288647207,71.71135279
22.5705745,699076.48,30644.41778,-31,1,2,4,60526,88216.76405,7.924530984,0.001850196,-30.9981498
71.374424,36675.3475,28485.97768,71,0,1,5,61087,75340.09363,0.486797212,0.8937572,70.1062428
541.4303755,640276.08,56978.22798,-84,0,2,4,64916,90740.64688,7.056111037,0.048450843,-83.95154916
156.150226,224526.42,37269.10479,-20,0,2,6,59082,94962.88616,2.364359689,0.06575778,-19.93424222
16.350936,41608.7125,29561.25203,-80,1,2,4,56904,68528.37815,0.60717492,0.14471701,-79.85528299
236.3429305,122441.01,42695.07163,0,1,1,3,56524,99219.07163,1.234047124,0.349669953,-0.349669953
118.45206,594823.28,64719.54074,22,0,1,4,55835,118351.7561,5.025893146,0.01141017,21.98858983
1131.208388,520483.56,63401.11611,-49,1,2,3,63020,115038.428,4.52443213,0.124525857,-48.87547414
81.9488035,106704.86,24120.70248,85,1,1,7,59404,66033.3896,1.615922803,0.10625362,84.89374638
81.9488035,467309.04,58798.28248,32,1,1,4,57974,112248.9522,4.163148347,0.010048065,31.98995194
89.855076,200585.64,25728.11796,26,0,1,7,58879,82775.24733,2.423256305,0.041328162,25.95867184
74.738197,40662.0425,95671.09528,-47,0,2,7,58417,142086.714,0.286177654,1.435909985,-45.56409002
45.034217,23694.585,46475.17134,-86,1,2,4,64696,82249.59328,0.288081485,1.474978089,-84.52502191
284.1467005,742881.84,9082.036127,-75,1,2,6,59237,62209.25171,11.94166172,0.021915674,-74.97808433
54.1430375,223811.74,18783.54278,-88,0,2,7,61274,64712.12564,3.458575001,0.015638228,-87.98436177
43.0073435,22252.5025,26353.03461,19,0,1,6,63804,89135.16474,0.249648975,1.730865776,17.26913422
8.1948805,6232.995,35989.58343,44,0,1,6,60695,90120.84809,0.069162631,4.252663606,39.74733639
47.1566145,10762.795,37147.88824,-34,1,2,6,63760,96811.85885,0.111172279,8.811404302,-25.1885957
68.162046,296890.62,58751.0702,6,1,1,4,64807,123389.1452,2.406132399,0.021331478,5.978668522
71.374424,537729.48,62277.94304,47,0,1,3,61610,113612.9985,4.732992592,0.007605361,46.99239464
541.4303755,648872.4,84315.08624,-1,1,2,6,64951,149260.4983,4.347247982,0.047809138,-0.952190862
12.4034535,102602.54,57169.39648,1,1,1,4,64470,121634.7815,0.843529612,0.032047418,0.967952582
236.3429305,629317.92,111581.2315,4,1,1,4,57352,168840.9294,3.727282965,0.022524561,3.977475439
284.1467005,267642.7,43533.82054,51,0,1,3,61793,95390.87764,2.805747327,0.084588647,50.91541135
179.2844475,54299.82,60726.55048,75,0,1,7,58399,94519.27441,0.574484097,1.284848751,73.71515125
284.1467005,604784.56,102550.1032,-9,1,2,5,59721,161805.7725,3.737719308,0.028100349,-8.971899651
8.9855075,6314.0275,68043.97827,82,1,1,4,64222,99853.88826,0.063232665,5.033345885,76.96665411
311.560661,353837.76,51279.66924,90,0,1,4,60652,79424.61571,4.455013812,0.050450654,89.94954935
136.001161,392658.76,41111.15488,25,1,1,3,63607,102351.7938,3.836364223,0.020183009,24.97981699
311.560661,95764.77,111116.8759,70,1,1,7,63381,145539.0014,0.658000736,1.105322622,68.89467738
5.669472,708510.48,67403.606,72,0,1,7,56284,100278.6011,7.06542046,0.000459045,71.99954096
215.547315,559343.08,21656.34904,78,1,1,4,63573,71295.24807,7.845446858,0.022079803,77.9779202
108.029562,350488.52,44402.21291,-33,0,2,7,64136,104219.394,3.362987505,0.020489933,-32.97951007
566.9472025,699574.24,98876.33836,-7,1,2,7,55071,153683.4647,4.552046256,0.046434092,-6.953565908
517.0619945,376684.52,38945.57801,-36,0,2,3,58789,93153.14924,4.043712135,0.078648447,-35.92135155
78.2605,505185.04,71042.74898,50,0,1,6,63704,122161.4052,4.135389889,0.008876632,49.99112337
37.45783,228671.96,35116.98742,-29,0,2,4,63873,96106.99642,2.379347691,0.015391714,-28.98460829
108.029562,641947.2,78794.72866,2,1,1,7,57290,136064.5199,4.717961747,0.009642602,1.990357398
22.5705745,648399.32,77071.13111,-26,0,2,5,64736,138200.4827,4.691729779,0.00199489,-25.99800511
25.914487,747281.28,41878.51225,-62,1,2,4,62317,89931.18902,8.309478481,0.001987231,-61.99801277
747.3819705,634948.48,69337.91368,55,1,1,7,58849,113806.2845,5.579204023,0.067442084,54.93255792
81.9488035,632500.48,53981.3971,90,0,1,3,57356,78763.58276,8.030367054,0.007423701,89.9925763
357.7195015,696130.96,49095.5046,51,1,1,6,57096,95908.7557,7.258262866,0.029442978,50.97055702
225.705747,178250.04,75047.06633,34,1,1,5,62833,131903.7118,1.351364852,0.209468545,33.79053145
34.1619475,32344.6475,20201.12758,-45,1,2,5,57398,73091.74164,0.442521231,0.533627841,-44.46637216
41.071694,33980.625,30182.395,-25,0,2,7,56413,84733.15068,0.401031057,0.673869953,-24.32613005
1877.338631,445220.8,36555.97733,-78,1,2,4,64508,80487.24552,5.531569594,0.241596637,-77.75840336
236.3429305,242767.82,32786.98785,61,0,1,7,60909,81983.19603,2.961189997,0.073496544,60.92650346
103.167431,233403.54,34078.5057,8,0,1,7,58619,92487.54304,2.523621369,0.039156988,7.960843012
493.790371,673304.64,93920.72117,-10,1,2,4,58334,151707.0546,4.438189388,0.042020123,-9.957979877
108.029562,231012.82,46968.24528,-79,1,2,6,57920,81233.5912,2.843809028,0.036761994,-78.96323801
819.488035,391262.76,27506.34926,-7,1,2,4,64605,91967.43431,4.254362024,0.120004909,-6.879995091
35.77195,266340.7,30619.90605,-7,1,2,6,64750,95214.82238,2.797260903,0.01073529,-6.98926471
71.374424,186219.96,57969.6644,60,0,1,4,56144,98829.54803,1.884253887,0.045474731,59.95452527
89.855076,311357.52,9725.622918,-70,0,2,4,58566,62563.46516,4.976666801,0.016535806,-69.98346419
11.845206,2755.100938,36165.796,46,0,1,4,64326,93155.28392,0.029575359,32.50802225,13.49197775
247.48143,420785.6,19672.25619,-30,0,2,5,56838,74526.61818,5.646111554,0.033698713,-29.96630129
43.0073435,412887.6,38787.9264,30,0,1,3,59068,94667.19165,4.361464546,0.005968482,29.99403152
566.9472025,271105.92,76700.53414,-44,0,2,6,62029,128745.1493,2.105756383,0.222008151,-43.77799185
357.7195015,535522.16,59192.68548,2,1,1,6,59921,119095.5446,4.496575938,0.038273241,1.961726759
593.6666015,541605.84,59235.37494,-21,0,2,7,58902,116159.1696,4.662618044,0.062803983,-20.93719602
17.9284445,6608.304375,51853.1022,61,0,1,7,59778,96268.67487,0.068644389,8.83864917,52.16135083
12.9880105,4684.464063,31812.13316,-53,0,2,6,61452,84506.56552,0.055433137,11.18620247,-41.81379753
54.1430375,571438.64,78195.04578,-83,0,2,7,56969,102204.2724,5.591142389,0.005429401,-82.9945706
56.69472,301977.54,38718.70203,78,0,1,6,57263,75499.215,3.999744104,0.010758128,77.98924187
31.156066,489137.2,51913.3984,86,0,1,5,63960,85141.75631,5.744974278,0.003650097,85.9963499
39.2231635,59615.61,21270.0767,70,0,1,3,56280,66623.61032,0.89481206,0.164381465,69.83561853
89.855076,210115.58,33930.24885,-70,0,2,3,57195,75828.79501,2.77092073,0.034501946,-69.96549805
940.898155,678178.4,70541.16778,78,0,1,6,61737,102948.6492,6.587540536,0.079492146,77.92050785
98.524132,209173.52,50614.62287,-3,1,2,3,63559,114135.0014,1.832685131,0.057455302,-2.942544698
297.5381215,716540.88,19138.29994,35,1,1,6,56891,73393.73964,9.762970023,0.023792123,34.97620788
374.578302,149957.97,48884.66412,-44,1,2,3,58992,100093.1396,1.498184298,0.372717801,-43.6272822
156.150226,636158.24,62269.40352,16,0,1,7,63183,124231.5744,5.120745213,0.014064352,15.98593565
392.2316335,542772.4,58991.00471,-17,1,2,3,60842,118517.0584,4.579698545,0.041404827,-16.95859517
35.77195,36736.6,42008.07142,-46,1,2,7,59080,93290.84608,0.393785688,0.552888476,-45.44711152
98.524132,318460.54,40670.22335,-31,1,2,7,61388,98502.13465,3.233031864,0.021393246,-30.97860675
94.0898155,89427.14,29223.71866,-82,1,2,5,57941,68428.761,1.306864814,0.179984258,-81.82001574
205.846088,620189.68,74163.5735,64,0,1,5,64712,117879.618,5.261212162,0.019017412,63.98098259
65.0942485,167795.5,48298.86357,25,1,1,7,61475,107209.7216,1.565114594,0.055415557,24.94458444
11.845206,2179.035313,40180.23572,-45,0,2,7,55219,88325.09565,0.024670625,49.28600364,4.286003643
215.547315,386450,54792.30707,89,1,1,4,63348,84476.74255,4.574631885,0.031958041,88.96804196
47.1566145,71229.67,8798.518116,80,1,1,4,55578,57759.47823,1.233211798,0.120018912,79.87998109
118.45206,46311.13,43915.02434,37,0,1,3,57163,95946.81127,0.48267503,1.184628675,35.81537133
27.135799,334347.58,63650.53957,53,1,1,3,64587,114764.9413,2.913325065,0.00622834,52.99377166
62.1645245,701343.12,25852.43552,90,0,1,4,56747,62358.40305,11.24697051,0.00507882,89.99492118
27.135799,321873.38,30326.98877,-10,0,2,4,61812,91829.38165,3.505124114,0.005377581,-9.994622419
187.733863,326008.6,51588.9667,-60,1,2,6,59466,96257.03161,3.386854909,0.038010159,-59.96198984
71.374424,494753.2,67414.38775,-17,0,2,3,63787,129761.3615,3.812792918,0.008458588,-16.99154141
1131.208388,382807.04,85831.11337,-4,0,2,7,59678,145423.3375,2.632363186,0.250950701,-3.749049299
681.6204585,462405.56,72025.53265,59,1,1,6,60632,115595.4713,4.000204807,0.084459048,58.91554095
59.3666605,243702.02,31827.6212,54,0,1,7,61041,83802.67041,2.908045994,0.018728468,53.98127153
326.2440625,561843.08,66631.71759,-10,1,2,6,59999,126150.174,4.453763813,0.033270425,-9.966729575
81.9488035,85436.54,72464.18564,51,0,1,3,63769,123019.0358,0.694498534,0.308753837,50.69124616
985.2413185,365747.88,7366.386315,13,1,1,5,57217,64415.90369,5.677912737,0.154342593,12.84565741
43.0073435,294855.16,46460.81534,43,0,1,3,63852,102834.7044,2.86727289,0.011372711,42.98862729
28.41467,293375.24,29609.71653,-89,1,2,3,57643,65261.21397,4.495399674,0.005549934,-88.99445007
35.77195,212492.46,13454.47615,-71,1,2,6,61461,67059.06878,3.168735622,0.011878313,-70.98812169
2058.460875,188876.92,72749.58506,-44,0,2,4,55112,118735.1712,1.590741126,1.53155957,-42.46844043
650.942484,500400.16,89927.60776,1,0,1,3,57747,147669.2518,3.388655078,0.085816075,0.914183925
68.162046,340.5276953,28151.89105,40,1,1,6,64014,87471.83412,0.003892998,11495.10742,-11455.10742
98.524132,121251.94,26578.28604,69,1,1,4,63616,77235.10112,1.569907183,0.115708806,68.88429119
271.357992,477390.48,63736.52403,-90,0,2,6,55321,84396.43083,5.656524516,0.032568762,-89.96743124
15.615023,591490.48,46565.85844,-20,1,2,5,63813,108743.2057,5.439332751,0.001513062,-19.99848694
326.2440625,217483.42,107134.9587,-29,1,2,3,59766,162019.4525,1.342329064,0.249821779,-28.75017822
9.4089815,588541.16,49545.79437,-46,0,2,7,64604,105240.0403,5.592369202,0.000916667,-45.99908333
7.47382,487080.04,60819.2998,-63,1,2,7,64926,107236.9627,4.542090969,0.000879978,-62.99912002
62.1645245,708922.96,15364.98711,33,0,1,5,60168,73531.89988,9.64102602,0.005024598,32.9949754
62.1645245,420949.84,53068.0644,77,0,1,3,57181,86319.79736,4.876631467,0.008461669,76.99153833
29.753812,391873.08,65128.30775,-90,1,2,5,55454,85538.54445,4.581245595,0.004351039,-89.99564896
62.1645245,613987.16,59501.72615,25,1,1,4,64966,121523.0992,5.052431709,0.005801417,24.99419858
205.846088,392607.44,27371.02526,58,1,1,4,57037,75212.83898,5.219952409,0.030041065,57.96995894
51.7061995,509938.52,43618.65976,53,0,1,3,61898,94782.066,5.380116107,0.005809955,52.99419004
129.880101,725859.76,88536.53635,-42,1,2,3,60916,139876.6274,5.189285541,0.010252333,-41.98974767
29.753812,23548.9125,60737.94229,-14,0,2,7,55261,115136.2385,0.204530848,1.381287035,-12.61871297
374.578302,455513.68,66344.49838,52,1,1,3,61875,115259.576,3.952067981,0.047115896,51.9528841
108.029562,185522.9,42314.48047,-2,1,2,7,56613,98912.72812,1.875622112,0.069405953,-1.930594047
450.3421705,428177,54692.9087,26,1,1,5,57279,109103.6269,3.924498316,0.060262465,25.93973754
49.379037,252841.38,29028.47271,-1,1,2,5,63195,92220.4431,2.74170641,0.015925252,-0.984074748
59.3666605,732423.36,74011.28105,52,0,1,4,61165,121626.0779,6.021926981,0.004644431,51.99535557
71.374424,174272.72,23867.51208,-32,1,2,5,55011,76307.28243,2.283828155,0.040091199,-31.9599088
20.584609,358154.6,50614.8293,-1,0,2,4,57393,108003.7329,3.316131678,0.003875195,-0.996124805
236.3429305,360770.04,56846.96298,45,1,1,5,64753,112384.4493,3.210141992,0.045621119,44.95437888
271.357992,261040.66,18906.53096,-31,1,2,4,58932,75766.40816,3.445335028,0.067449422,-30.93255058
196.5814875,417551.08,43222.9239,-64,0,2,6,64835,92351.20136,4.521338909,0.026975472,-63.97302453
18.7733865,35030.665,50167.92624,-14,1,2,5,62527,111865.0558,0.313151098,0.382670327,-13.61732967
681.6204585,439363.24,50502.32281,-29,1,2,5,62136,109089.4218,4.027551275,0.088888356,-28.91111164
392.2316335,674929.76,89908.03363,-63,1,2,3,60584,129227.0771,5.222819978,0.033297387,-62.96670261
149.122308,435743.6,69970.23724,-5,0,2,4,57707,127556.8384,3.416074006,0.022395709,-4.977604291
21.5547315,128964.48,46397.9684,76,1,1,5,58739,83196.72514,1.550114861,0.024108944,75.97589106
78.2605,24251.33,38185.75741,-12,0,2,6,57827,95508.85853,0.253917075,2.841301227,-9.158698773
129.880101,90344.9,44315.02389,-59,0,2,7,59968,91090.02463,0.99181991,0.324039829,-58.67596017
18.7733865,673259.44,34933.80044,-20,0,2,4,60588,94176.03139,7.148946819,0.001597995,-19.998402
98.524132,297893.98,18729.01906,54,0,1,4,58368,71012.00122,4.194980776,0.018950528,53.98104947
147.0762735,596079.04,63851.08639,50,1,1,7,56818,109403.7164,5.448435023,0.014137813,49.98586219
59.3666605,105747.22,32657.45117,70,0,1,6,56060,73902.35276,1.430904647,0.087715368,69.91228463
16.350936,554525.8,36974.18169,48,1,1,7,60926,89965.29271,6.163774755,0.001690167,47.99830983
259.1448705,280822.92,23287.46111,-35,1,2,5,55856,76113.16243,3.689544765,0.055913219,-34.94408678
985.2413185,650065,94393.75454,-54,0,2,4,58322,137052.638,4.74317758,0.086838114,-53.91316189
56.69472,509419.08,46034.61289,14,0,1,4,63631,108869.3044,4.679180075,0.006377065,13.99362294
284.1467005,716963.52,72070.81886,-67,0,2,4,59000,109535.9292,6.545464352,0.022707769,-66.97729223
259.1448705,280823.04,23287.46334,3,1,1,6,61038,84302.35912,3.331140942,0.061929242,2.938070758
29.753812,332698.94,57945.55116,32,1,1,5,55684,109229.5138,3.045870372,0.006564801,31.9934352
236.3429305,703883.68,31894.36721,-58,1,2,3,59164,80731.30187,8.718844658,0.019238447,-57.98076155
541.4303755,575554.16,124126.1117,-78,0,2,6,61774,149705.5618,3.844574329,0.054699305,-77.9453007
650.942484,435654.16,53326.83783,-81,0,2,3,59188,85641.59012,5.086946183,0.085610206,-80.91438979
10.802956,15308.56375,7947.180196,7,0,1,3,56801,64696.193,0.236622327,0.666871044,6.333128956
21.5547315,29843.28,29174.40212,-34,0,2,7,62012,87728.91272,0.340176107,0.474790595,-33.52520941
311.560661,321808.06,49128.86626,88,1,1,4,63685,81779.03063,3.935092621,0.05547203,87.94452797
35.77195,315706.34,34917.28166,43,1,1,3,62388,91092.64097,3.46577217,0.007309111,42.99269089
284.1467005,271847.36,55077.78154,-54,1,2,4,63163,105417.2322,2.57877535,0.090610585,-53.90938941
236.3429305,703883.68,31894.36808,-37,0,2,3,57320,84987.88337,8.282165081,0.019238447,-36.98076155
450.3421705,619647.88,68602.59496,-4,0,2,7,61668,130191.4626,4.759512396,0.041641579,-3.958358421
985.2413185,424997.04,46814.54378,-41,1,2,7,55026,95434.54161,4.453283191,0.132825844,-40.86717416
271.357992,106804.38,29364.89405,-32,0,2,6,61163,87461.27533,1.221161932,0.465113272,-31.53488673
566.9472025,313473.46,66811.49435,0,0,1,7,64976,131787.4944,2.378628272,0.169976726,-0.169976726
118.45206,125779.52,26405.11272,20,0,1,6,60431,85720.75027,1.467317069,0.143482702,19.8565173
271.357992,192213.64,82597.43081,-41,1,2,5,58774,132681.2603,1.448687174,0.21785154,-40.78214846
25.914487,150781.26,19114.37866,10,0,1,7,60549,79442.35777,1.897995783,0.020248187,9.979751813
171.215318,251919.7,25191.63527,-64,1,2,5,57130,71834.95842,3.506923447,0.043324715,-63.95667528
1635.093593,653895.36,106048.5463,-86,0,2,5,56954,123825.2599,5.280791338,0.143271061,-85.85672894
450.3421705,659199.76,53817.91177,38,0,1,6,60286,107907.9173,6.108910047,0.039143004,37.960857
471.5661435,135079.27,33574.4573,-70,1,2,7,64864,82609.12513,1.635161609,0.477274807,-69.52272519
5.669472,450778,31458.79922,-80,0,2,5,57464,70139.80174,6.426850216,0.00072125,-79.99927875
493.790371,421325.12,47220.09968,8,1,1,6,59126,106090.2968,3.971382236,0.06715113,7.93284887
78.2605,143663.95,20798.11603,-48,1,2,4,57180,72757.28699,1.974564418,0.061675764,-47.93832424
54.1430375,58211.865,51132.09747,-66,1,2,6,60291,93580.31749,0.622052442,0.334288212,-65.66571179
541.4303755,576435.4,89618.71556,-7,1,2,5,63542,152883.3285,3.770426806,0.055689626,-6.944310374
15.615023,12153.53625,24345.45148,37,1,1,6,56420,77265.00863,0.157296769,1.826652106,35.17334789
18.7733865,18448.6075,34206.05451,74,1,1,7,55041,72370.36884,0.254919352,0.892702937,73.10729706
374.578302,216228.14,54400.32293,5,1,1,6,62421,116710.6593,1.852685447,0.209028019,4.790971981
284.1467005,722828.48,35326.11438,-25,1,2,7,58990,92222.78119,7.837851674,0.022523758,-24.97747624
81.9488035,480517.56,50444.56371,-39,0,2,7,60465,104601.4508,4.593794412,0.00977222,-38.99022778
129.880101,598429.84,55580.91411,-12,1,2,3,60895,115839.1787,5.166040081,0.01243547,-11.98756453
108.029562,267122.46,43201.17606,-68,0,2,3,57827,84154.52297,3.174190175,0.028482635,-67.97151737
65.0942485,567909.72,91524.30982,-71,0,2,3,63988,127610.7973,4.450326557,0.006567591,-70.99343241
430.073434,275670.92,43511.94586,-26,0,2,6,58170,99130.69848,2.780883462,0.125413349,-25.87458665
45.034217,87769.29,44621.18708,68,0,1,5,61672,88635.37157,0.990228714,0.115846139,67.88415386
430.073434,275671.1,43511.94545,80,1,1,7,64538,83867.22491,3.286994417,0.106103159,79.89389684
1877.338631,442785.04,44631.84466,-29,0,2,4,57742,99167.33811,4.465028995,0.24292566,-28.75707434
94.0898155,597324.48,66074.57508,-36,0,2,6,64985,124645.5177,4.792185802,0.009025739,-35.99097426
747.3819705,408595.48,67550.36688,85,1,1,4,55900,91356.84788,4.47252165,0.10480311,84.89519689
51.7061995,699967.2,68279.30787,11,1,1,3,63007,130682.8688,5.356227688,0.004232655,10.99576734
259.1448705,687738.48,103963.6023,82,0,1,6,61186,127760.518,5.383028271,0.021589975,81.97841003
11.845206,1110.656328,35574.91709,-86,0,2,4,59856,71731.37709,0.01548355,154.030903,68.030903
10.316743,341602,25952.23165,15,0,1,5,56519,81862.96141,4.172851728,0.001731233,14.99826877
357.7195015,535200.76,43869.52851,64,1,1,3,59935,88441.93559,6.051436532,0.038295904,63.9617041
171.215318,625251.04,27960.4749,71,1,1,4,59627,73639.26427,8.490729045,0.015689934,70.98431007
94.0898155,126371.27,39146.27927,84,0,1,4,57552,72908.5591,1.733284426,0.096031061,83.90396894
108.029562,94747.99,18377.87598,19,1,1,4,56325,73944.09067,1.281346341,0.198925744,18.80107426
392.2316335,465957.08,89990.23048,-68,0,2,3,59998,125471.8247,3.713639148,0.050672129,-67.94932787
51.7061995,377319.96,50697.03117,-39,0,2,3,59444,103864.5541,3.63280778,0.008433046,-38.99156695
410.716941,523964.28,65438.10516,-76,0,2,5,62871,101121.3063,5.181541845,0.044912684,-75.95508732
247.48143,553599.44,14716.27772,-73,1,2,5,59556,65390.97813,8.465991117,0.025614067,-72.97438593
493.790371,363982.72,24218.70285,80,0,1,6,62759,71085.21518,5.120371642,0.077730223,79.92226978
713.7442405,661054.72,68834.19584,2,0,1,7,61559,130373.3982,5.070472423,0.061863182,1.938136818
681.6204585,515516.72,75818.40407,-23,0,2,6,63707,136745.7105,3.76989317,0.078404949,-22.92159505
747.3819705,691466.56,19932.46687,-48,1,2,6,59129,73964.84923,9.348583377,0.061929519,-47.93807048
566.9472025,308699.56,61758.90533,43,1,1,4,60091,113372.9406,2.722868071,0.150782835,42.84921716
858.109316,531141.24,76263.29965,24,0,1,6,62231,135499.2792,3.919882403,0.092567475,23.90743252
171.215318,475616.88,15067.87512,-77,0,2,3,55231,60431.10929,7.870397972,0.020626035,-76.97937396
23.634293,379808.48,31999.4461,-46,0,2,4,61178,86524.70735,4.389595662,0.003565942,-45.99643406
19.6581485,42230.7,31518.34576,-28,1,2,3,62294,91329.69905,0.462398327,0.225078071,-27.77492193
1491.223081,380578.76,16387.48913,46,1,1,7,57498,69883.12039,5.445932549,0.224503387,45.77549661
196.5814875,68403.315,34879.18055,83,0,1,5,57750,71011.09711,0.963276414,0.666951757,82.33304824
